,y,d,ln_prgdp,金融发展程度1,能源消费结构,对外开放程度,外商投资水平,环境规制,ln_internet,ln_person3,城镇化,词频占比,第二产业增加值占GDP比重(%),第三产业增加值占GDP比重(%),教育水平支出,科学技术水平,基础设施水平2,year,id,ln_AI_f,ln_GT_f
273,0.307648674,1.278048635,10.62658215,2.346000159,91.95879938,0.028722299,0.005216355,82.89,13.69897652,5.257495403,0.423220962,0.014698022,44.61,37.8,0.182327827,0.008946705,1.037376189,2016,59,3.970291853,2.833213329
274,0.318392251,1.913983583,10.61231136,2.666583843,91.95879938,0.034232574,0.001379622,89.44,13.88316917,5.267858028,0.423220962,0.010229233,37.825,43.56,0.178027835,0.005891687,1.195498936,2017,59,4.077537537,2.77258873
275,0.303594016,2.401183367,10.58423328,2.972268443,69.42241467,0.036167299,0.001655997,92.83,14.11561489,5.278114796,0.420074344,0.008966695,31.04,49.32,0.159705278,0.005839516,1.357663672,2018,59,4.077537537,2.302585125
276,0.313288689,2.356184721,10.62847233,3.054454796,72.36311325,0.033512393,0.002054482,91.85,14.29793644,5.283203602,0.417744905,0.008679707,22.55,54.31,0.154476814,0.00550762,1.431397009,2019,59,4.234106541,2.079441547
277,0.312998887,2.132174015,10.65546989,3.403804554,71.32977747,0.0338033,0.002438447,91.45,14.38082409,5.29330492,0.417359173,0.009849222,22.82,54.41,0.160773765,0.005856632,1.553437465,2020,59,3.931825638,1.609437943
278,0.297688364,2.028737307,10.89436626,3.022699509,73.83871787,0.07831344,0.031303129,98.07,14.3040905,5.225746632,0.535804749,0.006613757,33.41,54.86,0.150680063,0.013549383,0.782007526,2014,60,4.262680054,3.555348158
279,0.388985705,2.600203753,11.05792904,3.089797879,74.33258181,0.043268394,0.034915129,99.29,14.49860764,5.192956924,0.549896061,0.006933744,31.08,57.59,0.139421736,0.008713167,0.826020498,2016,60,4.510859489,4.174387455
280,0.421885783,2.455487251,10.95418644,3.302389186,74.33258181,0.036278323,0.037142788,98.64,14.61751175,5.187386036,0.553926706,0.004569688,28.945,61.22,0.130191777,0.009121331,0.884434582,2017,60,4.812184334,4.262680054
281,0.476908164,2.74614954,11.09883308,3.558459377,63.21652731,0.033283182,0.038368442,98.28,14.75941658,5.181783676,0.555672288,0.005814919,26.81,64.85,0.122653652,0.012448691,0.94100487,2018,60,4.976733685,4.532599449
282,0.565311336,2.526718378,10.91826534,4.629453229,61.94065323,0.047910211,0.050782633,98.08,14.70340157,5.176149845,0.556256592,0.004845657,21.48,67.68,0.108444175,0.014194939,1.214163726,2019,60,5.303304672,4.60517025
283,0.544590357,2.486566067,10.90723991,4.924768519,63.02437898,0.049361323,0.054218941,97.97,14.84334278,5.176149845,0.558606148,0.003487793,22.07,66.05,0.101079519,0.010921065,1.315105903,2020,60,5.003946304,4.304065228
284,0.332944751,1.503636003,10.86921597,6.556871344,76.45167892,0.232861185,0.015612745,99.99,13.23569202,6.573680401,0.95873785,0.004576659,19.25,75.84,0.197233889,0.00484634,0.870977761,2015,61,1.791759491,1.386294365
285,0.327173232,1.555823803,10.93871593,7.179417847,81.07826615,0.205182174,0.001888648,89.5,13.35347557,6.598508835,0.946107805,0.009944751,18.57,76.35,0.156481278,0.01405991,1.011181989,2016,61,2.397895336,2.397895336
286,0.343498104,1.614548206,11.0282383,12.56895593,81.07826615,0.151183835,0.001400295,88.74,13.65299129,6.620073318,0.9239766,0.010677618,18.42,76.945,0.158958099,0.005308638,1.106439968,2017,61,2.77258873,2.484906673
287,0.358017555,1.859600186,11.0980463,6.422144331,81.39125055,0.225863664,0.011109952,87.2,13.79530811,6.637258053,0.887640476,0.009629475,18.27,77.54,0.153769633,0.0104912,1.185752456,2018,61,2.639057398,2.564949274
288,1.012579474,2.102304459,11.18744469,6.098231639,69.35351737,0.198187799,0.02770705,94,13.91082096,6.652863026,0.863388002,0.008082938,16.51,79.23,0.155870001,0.008912811,1.226541567,2019,61,2.708050251,2.484906673
289,0.354019379,1.711134672,11.05578232,6.020932143,71.98175904,0.205524554,0.041935253,95.41,14.06626892,6.665683746,0.791979969,0.003889537,15.05,80.49,0.139561344,0.008286994,1.289319475,2020,61,2.302585125,2.302585125
290,0.274188742,1.313802242,10.4706459,2.322483542,87.01875129,0.0497739,0.020333606,85.7,14.20755291,6.768493176,0.494786739,0.011189045,47.24,40.26,0.200607403,0.00832179,1.128287658,2016,62,2.77258873,1.609437943
291,0.321080617,1.25290966,10.47917366,2.622133455,87.01875129,0.043941072,0.021824158,93.52,14.45736408,6.768493176,0.496669829,0.012120178,46.17,43.045,0.212636246,0.009236255,1.203558429,2017,62,2.833213329,2.197224617
292,0.313586099,1.66689527,10.49926949,2.696452367,92.19778842,0.042060221,0.021350712,80,14.36939526,6.768493176,0.493383735,0.01242236,45.1,45.83,0.190671307,0.008480674,1.276269452,2018,62,2.302585125,2.708050251
293,0.341646922,1.353032827,10.50632668,3.040475875,93.16875894,0.053815261,0.023584321,89.89,14.65707779,6.768493176,0.491988689,0.011094675,44.59,45.59,0.194857345,0.009542346,1.35709848,2019,62,3.091042519,2.77258873
294,0.393288954,1.684466362,10.56160355,3.367384658,91.17598148,0.058207314,0.024065929,80.03,14.77868462,6.768493176,0.491988689,0.009821753,43.19,46.44,0.187468965,0.008858317,1.389257025,2020,62,2.890371799,2.484906673
295,0.326783903,1.056586623,10.42219162,2.103601668,87.72093947,0.006074058,0.001156164,66.08,13.10216045,4.948760033,0.3984375,0.012032086,42.8,39.41,0.207490298,0.006177609,0.917644826,2016,63,1.945910096,1.098612309
296,0.329475481,0.981492758,10.56284523,2.04748719,87.72093947,0.006847671,0.001682759,20.66,13.25339127,4.948760033,0.400523573,0.012189176,45.25,38.875,0.193274464,0.005839672,0.946925093,2017,63,1.791759491,0.693147182
297,0.366620573,1.294793367,10.71515083,2.104567313,91.00896949,0.006534561,0.002418486,61,13.61705971,4.948760033,0.40157479,0.009271721,42.82,42.45,0.171624517,0.00717668,1.040574483,2019,63,2.197224617,0
298,0.389659888,1.175586939,10.8032217,2.242827935,88.18128671,0.012388826,0.00337216,47.03,13.80039692,4.948760033,0.4021025,0.006235926,40.24,43.38,0.177795262,0.007390521,1.126174576,2020,63,2.079441547,0
299,0.242970036,1.820777059,11.05616188,3.649479209,85.44728555,0.542714779,0.053891497,92.05,14.39396572,6.021023273,0.892621994,0.007289082,46.92,49.33,0.175932298,0.045008517,0.450443327,2009,64,4.262680054,3.784189701
300,0.231127966,2.033706188,11.29573917,4.937984626,80.52061608,0.591639228,0.043453682,92.14,14.69573402,6.037870884,0.876814723,0.01540028,47.35,49.27,0.176657916,0.04671879,0.441657818,2011,64,4.691348076,4.276666164
301,0.242555644,2.078580618,11.39596462,4.719299235,84.64519547,0.499003731,0.040135641,91.77,14.83074093,6.047372341,0.870806575,0.010781671,45.79,50.94,0.18692654,0.051111309,0.477153503,2012,64,4.912654877,4.477336884
302,0.251997055,2.531119347,11.67854977,4.812118071,83.359303,0.483849783,0.039164968,94,15.03634071,6.054439545,0.863288999,0.009130496,43.89,52.93,0.189829936,0.054058665,0.511040131,2013,64,4.762174129,4.595119953
303,0.258159991,2.320013762,11.55034637,4.81307995,83.539355,0.453743852,0.042267533,91.1,14.84155178,6.066108227,0.852193356,0.013121925,41.77,55.25,0.190071528,0.054525019,0.537976662,2014,64,4.955827236,4.787491798
304,0.275986223,2.845660686,11.62830544,5.114322012,83.15554431,0.411178559,0.044078374,88.6,14.89731598,6.077642441,0.843065441,0.010831036,38.89,58.24,0.18535598,0.058191869,0.55285605,2015,64,5.402677536,5.049856186
305,0.289672696,2.906872988,11.73034096,5.123866399,83.46452093,0.396506992,0.042325007,85.12,15.30616474,6.089045048,0.828804374,0.010236724,36.42,60.89,0.180168218,0.053349465,0.516401181,2016,64,5.863631248,5.318120003
306,0.318393054,3.061355829,11.81386662,5.147671458,83.46452093,0.403469392,0.035410768,77.06,15.44278812,6.098074436,0.809018552,0.007195448,35.13,62.395,0.181253795,0.059914768,0.493780092,2017,64,6.287858486,5.645446777
307,0.334192956,3.185167789,11.85068226,5.528844855,78.02006064,0.388276071,0.033439711,87.03,15.44278812,6.109247684,0.788113713,0.00627487,33.84,63.9,0.183703948,0.0688429,0.474835288,2018,64,6.648984432,5.814130306
308,0.356896867,3.623462677,11.93469048,5.521368633,75.72755661,0.364067521,0.027499675,98,15.47183228,6.118097305,0.767295599,0.003783469,31.71,66.17,0.186171105,0.075882773,0.435876062,2019,64,6.946976185,6.126869202
309,0.366034247,3.185255289,11.82493687,6.27530113,74.96078885,0.368444058,0.023253726,96.7,15.5229826,6.129050255,0.748466253,0.006666667,29.93,68.04,0.19488423,0.069734024,0.433802546,2020,64,6.674561501,5.814130306
310,0.245686352,2.623514414,11.19961071,3.640562747,73.74316598,0.223791803,0.027583894,91.65,14.44144917,6.440946579,0.656244755,0.006973501,52.6,42.75,0.154383266,0.04823127,1.033855452,2015,65,4.867534637,4.700480461
311,0.250165926,2.941253901,11.29150581,3.936645382,73.98197769,0.197827736,0.029956939,73.65,14.59023762,6.440946579,0.645205498,0.007451783,50.7,44.99,0.138483176,0.11827617,1.036145672,2016,65,5.693732262,5.247024059
312,0.262189769,2.946597338,11.3902607,3.795057315,73.98197769,0.240632415,0.029120075,84.26,14.76329994,6.440946579,0.633916557,0.007092199,48.44,47.635,0.146890788,0.072090437,1.014441888,2017,65,6.192362309,5.552959442
313,0.248754335,2.785600424,11.48729992,3.705783967,92.07442519,0.259572232,0.027322585,80.7,14.96291256,6.440946579,0.621372044,0.00965717,46.18,50.28,0.162706428,0.091524723,0.997034325,2018,65,6.329720974,5.755742073
314,0.263734992,2.889648199,11.65809059,3.343607185,92.48476442,0.236072356,0.024865834,81.66,15.06254292,6.439350605,0.611688316,0.007669617,36.3,60.6,0.172849756,0.116082696,0.897967287,2019,65,6.30261898,5.93753624
315,0.276694816,2.921704769,11.59383202,3.581524985,93.45635724,0.258535268,0.024394956,81.4,15.18032551,6.439350605,0.60268712,0.006723716,35.64,61.06,0.169659806,0.140275068,0.905658222,2020,65,5.796057701,5.627621174
316,0.40335351,0.763809085,9.948508263,2.472371025,97.68502494,0.026612401,0.000216907,21.4,13.23569202,4.836281776,0.258139521,0.010183919,31.05,47.27,0.185678976,0.003704918,0.570536293,2017,66,2.197224617,1.945910096
317,0.418235993,0.658147871,10.20798969,2.378992134,78.95183367,0.048765679,0.001447901,61.85,13.87848568,4.836281776,0.256055355,0.010121805,28.45,50.11,0.154642008,0.001446977,0.471264332,2020,66,1.386294365,0.693147182
318,0.36520943,1.140442133,10.28209496,2.255814238,95.44020453,0.29041426,0.00702281,86.76,13.06048775,5.463831902,0.281501353,0.007569721,43.55,45.23,0.184600097,0.018415479,0.725802873,2016,67,1.945910096,1.098612309
319,0.368938292,1.266488314,10.3306818,2.37981174,95.44020453,0.275217722,0.007426438,76.96,13.28787804,5.472270489,0.281501353,0.012046027,40.94,48.095,0.206563664,0.015214864,0.777486484,2017,67,2.302585125,1.945910096
320,0.380112293,1.027457237,10.45857906,2.587235648,53.80397023,0.280530765,0.005514968,81,13.53667831,5.493061543,0.281501353,0.011425307,34.43,54.36,0.192508449,0.010416829,0.848850185,2019,67,2.302585125,2.079441547
321,0.363230807,0.788902581,10.56622696,2.808320852,55.19037093,0.265944515,0.030485141,79.13,13.59652424,5.501258373,0.281879187,0.008621949,34,53.58,0.203397875,0.009425826,0.911073436,2020,67,1.386294365,1.386294365
322,0.364336624,1.450207472,10.30574799,1.886453614,97.01904782,0.136719447,0.006490683,98.05,13.94653893,6.699500561,0.451231539,0.003435732,51.27,37.77,0.215662021,0.006936223,0.475817189,2016,68,1.945910096,1.609437943
323,0.389939964,1.18310082,10.39077854,1.942026842,97.01904782,0.13949747,0.002582152,96.12,14.2665863,6.697034359,0.449460268,0.003457217,51.135,38.495,0.196643119,0.004324271,0.483440279,2017,68,2.302585125,1.945910096
324,0.468636928,1.254835367,10.4683466,2.004915096,98.19078374,0.166461456,0.025956935,96.25,14.40329742,6.697034359,0.446829259,0.009732791,51,39.22,0.189572309,0.003616251,0.489779458,2018,68,2.079441547,2.079441547
325,1.007600603,1.51143837,10.56790066,2.042854545,96.88451789,0.142304985,0.003918591,97,14.56692696,6.697034359,0.446393758,0.00456621,42.63,47.88,0.186005628,0.002882706,0.484686716,2019,68,2.639057398,1.945910096
326,1.012060495,1.408988714,10.5865593,2.297897473,96.66109666,0.124533448,0.016244115,97.3,14.68470955,6.697034359,0.44617632,0.005058717,40.2,49.87,0.201752777,0.003791463,0.516118346,2020,68,2.197224617,1.609437943
327,0.435944241,1.031086206,10.53313541,2.068901989,93.09640387,0.023250146,0.001220345,79.96,13.25339127,5.318120003,0.197183102,0.004831979,34.22,46.68,0.171051265,0.001071901,0.995229443,2020,69,1.791759491,1.098612309
328,0.308267525,0.291558266,10.5314827,1.310961436,88.26048221,0.026300178,0.055532087,94.25,12.46843719,6.633318424,0.446051836,0.011403074,71.73,18.46,0.227092101,0.010034538,0.823006975,2013,70,0.693147182,0.693147182
329,0.303216843,0.750733137,10.70947266,1.424006849,87.92356274,0.029421206,0.066922583,95.11,12.57763577,6.652863026,0.438544512,0.009306931,65.28,26.09,0.157958983,0.00883094,0.965385705,2015,70,0,1.609437943
330,0.336776647,0.975426853,10.77770519,1.465742857,87.63526981,0.019958157,0.070050634,95.31,12.82125854,6.661854744,0.435294122,0.009098039,65.21,26.76,0.158214572,0.010974985,1.048287007,2016,70,0,1.609437943
331,0.341859323,0.942646444,10.84286976,1.512808759,87.63526981,0.018818404,0.06668101,98.9,12.79385948,6.672032833,0.435294122,0.009589041,64.26,28.24,0.160025751,0.01383927,1.13324756,2017,70,0,1.609437943
332,0.375077982,1.078677058,11.01323795,1.4204091,87.71856767,0.030523054,0.061250868,89,13.08154106,6.692083836,0.432748526,0.011409396,59.98,33.54,0.165621181,0.024783694,1.171840647,2019,70,0.693147182,1.098612309
333,0.387861079,0.889822841,11.04669094,1.592420387,88.94349739,0.039143731,0.064135727,89.14,13.17115307,6.701960564,0.432748526,0.009455293,56.47,35.58,0.164699214,0.033284659,1.300287054,2020,70,0.693147182,1.098612309
334,0.479669172,0.466783226,10.22767067,4.235614031,96.11385613,0.036643671,0.008901847,71.63,12.30138302,4.276666164,0.762376249,0.008361537,31.22,36.625,0.121005911,0.002182579,0.368728802,2017,71,0,0
335,0.518610002,0.506634414,10.27128506,4.09247385,82.70088536,0.026176316,0.000230805,62.82,12.57763577,4.276666164,0.769999981,0.00698174,32.53,37.44,0.127157904,0.003091922,0.373269631,2018,71,0.693147182,0
336,0.692775322,0.409129471,10.43355656,3.640258333,89.16452559,0.055834271,0.000297703,54,12.57763577,4.276666164,0.785714269,0.006809339,29.33,41.86,0.10041181,0.003446556,0.339588393,2019,71,0.693147182,0
337,0.574383996,0.381134927,10.23598766,2.710100092,98.92777535,0.086072806,0.016745225,5.2,13.68767738,3.218875885,0.539877295,0.010677242,14.95,37.7,0.099781071,0.00377168,0.584700564,2016,72,0,0
338,0.590762244,0.655467272,10.31678867,2.738878338,98.92777535,0.079571833,0.014478699,6.8,12.38839436,3.218875885,0.546583831,0.006931837,15.35,38.88,0.082842655,0.002531539,0.606848506,2017,72,0.693147182,0
339,0.464996562,0.595389664,10.3606596,2.706692674,47.96190953,0.088045725,0.011917427,6.72,12.61153793,3.218875885,0.553459108,0.008079766,15.75,40.06,0.085015935,0.002375657,0.627491463,2018,72,0.693147182,0.693147182
340,0.714334659,0.806557357,10.50446415,2.412487392,53.31018474,0.066753899,0.009187277,6.73,12.79385948,3.218875885,0.556962013,0.012315271,12.08,45.4,0.088704302,0.001720239,0.583431606,2019,72,0.693147182,0.693147182
341,1.045829277,0.60271281,10.57602406,2.418109106,58.89512748,0.082419837,0.007093873,6.73,12.89921951,3.218875885,0.56410259,0.008592322,12.68,42.44,0.080732902,0.002156143,0.583169268,2020,72,0,0.693147182
342,0.340595523,0.878693581,10.09538841,1.232779835,73.47303002,0.046824993,0.018508335,81.07,12.74868774,6.255750179,0.330153137,0.006471955,48.6,34.63,0.140970587,0.004787839,0.462890865,2011,73,1.098612309,0.693147182
343,0.378796033,1.118703008,10.5718298,1.595233051,86.05963657,0.062225086,0.026671259,88.66,13.74293995,6.261491776,0.329161465,0.007447249,41.53,43.38,0.162539705,0.003974267,0.799918914,2016,73,2.079441547,1.791759491
344,0.370960436,1.514640689,10.60462761,1.75631304,86.05963657,0.103689225,0.0296541,76.68,13.95527267,6.261491776,0.328750014,0.007559605,37.565,49.355,0.171565021,0.006108631,0.826721911,2017,73,1.945910096,2.079441547
345,0.403862575,1.481097698,10.64929867,1.808395681,68.10059616,0.091568432,0.030967888,72.65,14.10818005,6.26339817,0.328339577,0.009435552,33.6,55.33,0.167173865,0.008332549,0.851826505,2018,73,2.833213329,2.302585125
346,0.416573427,1.755110383,10.7446022,1.801332879,71.64440467,0.109353691,0.032320894,74.53,14.15198326,6.26339817,0.329987466,0.006913668,32.36,56.36,0.161513901,0.008683532,0.815576727,2019,73,3.258096457,1.945910096
347,0.412582136,1.630034447,10.86952019,1.942316871,63.80974443,0.086189798,0.034108032,74.74,14.33727646,6.26339817,0.332490504,0.003644568,33.03,54.37,0.170628616,0.02000729,0.828496238,2020,73,3.178053856,1.609437943
348,0.387014895,1.034218907,11.65987015,3.21395825,60.76715533,0.036526853,0.018437085,35.74,13.01700306,4.912654877,0.696581185,0.006244579,31.98,63.05,0.127178462,0.010613044,0.555206373,2013,74,0.693147182,1.791759491
349,0.379269204,1.045360327,11.47169685,3.410323008,80.52556357,0.046590232,0.012490639,39.64,13.01700306,4.927253723,0.685161829,0.005950413,29.31,66.36,0.124012732,0.011580581,0.60000888,2014,74,1.098612309,2.397895336
350,0.463813178,1.164769411,11.52773571,3.701172845,77.75539332,0.041772634,0.008990362,33,13.01700306,4.934473991,0.683209002,0.006497834,28.06,67.86,0.136622718,0.007071774,0.523742121,2015,74,1.791759491,2.564949274
351,0.53177396,1.747072339,11.54476357,4.16899089,79.03535163,0.040227378,0.018404729,43.78,13.03898144,4.934473991,0.676348567,0.008169935,27.87,68.56,0.125710699,0.010183492,0.582674511,2016,74,2.302585125,2.708050251
352,0.553954194,1.714239001,11.4940691,4.593852025,79.03535163,0.040204889,0.011473271,36.56,13.1615839,4.934473991,0.67078191,0.009208678,27.735,68.615,0.132969859,0.009082818,0.684440908,2017,74,2.484906673,3.044522524
353,0.564217871,2.3260777,11.4406662,4.727760014,95.38882652,0.040182401,0.004541813,23.37,14.690979,4.934473991,0.66260165,0.006537847,27.6,68.67,0.143203614,0.009361731,0.795673842,2018,74,2.484906673,3.433987141
354,0.535714939,2.254294395,11.39794064,5.155924794,95.64332209,0.044534862,0.006360412,31.67,14.69927788,4.934473991,0.654618502,0.007813652,29.52,66.41,0.11988529,0.017196407,0.910345217,2019,74,2.995732307,3.713572025
355,0.566575872,1.995556116,11.31027031,5.360842949,96.04722725,0.052484827,0.007766387,33.27,14.43069649,4.934473991,0.646825373,0.010111223,29.13,66.33,0.134740775,0.0103213,0.9893995,2020,74,2.833213329,3.367295742
356,0.313592971,0.480791837,11.06882381,1.572401826,98.91502098,0.108638907,0.001890014,40.21,13.06048775,2.302585125,0.629343629,0.012336976,44.67,40,0.121605035,0.008317326,0.606056699,2016,75,0.693147182,0.693147182
357,0.336308788,0.576841235,10.94790745,1.896362871,98.91502098,0.129596172,0.004487949,28.46,13.03898144,2.302585125,0.626923084,0.012527102,36.96,44.635,0.112014656,0.004337642,0.674459295,2017,75,0.693147182,0.693147182
358,0.343043289,0.342775613,10.76036835,2.401037217,95.08811848,0.140856664,0.001687328,11.24,13.42984772,2.302585125,0.639215708,0.01435132,27.88,48.73,0.116648238,0.00295693,0.790181978,2019,75,0.693147182,0
359,0.348764042,0.22462973,10.73472118,2.565217065,91.73431659,0.137337884,0.004461076,10.53,13.42246819,2.302585125,0.645544529,0.016291415,27.9,47.27,0.115726658,0.002691929,0.793066382,2020,75,0.693147182,0
360,0.27478837,1.054907084,10.24622536,3.137326841,81.5093544,0.1383776,0.001452956,75.14,13.01700306,5.594711304,0.342734724,0.005938785,41.14,44.37,0.170784117,0.003897124,0.264447025,2015,76,1.386294365,0
361,0.329521339,0.789245725,10.14041519,3.867448889,84.27684929,0.075464687,0.000330395,75.47,13.2176733,5.594711304,0.342857152,0.010193468,34.76,48.36,0.162786476,0.001408982,0.275009971,2016,76,1.609437943,0.693147182
362,0.36845481,1.015112519,10.2455864,3.864878605,84.27684929,0.141523889,0.003653816,75.8,13.28787804,5.590987206,0.346570402,0.002818666,38.52,45.44,0.161423555,0.001436568,0.22684231,2017,76,1.098612309,0.693147182
363,0.418192941,1.218931913,10.37386608,4.033175969,92.33142706,0.101256902,0.002744549,79.7,13.41503334,5.590987206,0.347826093,0.012798635,42.28,42.52,0.127760842,0.005208858,0.188478589,2018,76,1.386294365,1.098612309
364,0.472401279,1.061438322,10.35818672,4.957405195,83.91863285,0.126233766,0.002166921,55.4,13.5606184,5.590987206,0.351005495,0.004176455,33.77,47.92,0.144475329,0.000568296,0.166696883,2020,76,1.386294365,1.098612309
365,0.286525479,1.559292316,11.1689415,2.660155711,90.03891643,0.305015101,0.028146137,97.87,13.85473156,6.118097305,0.485381663,0.011483608,49.26,44.87,0.194883404,0.030664797,0.672967076,2015,77,2.302585125,2.484906673
366,0.303690216,1.71957469,11.32601738,2.889957229,90.3765623,0.314199981,0.028718184,99.25,14.27293587,6.118097305,0.48120302,0.012528675,47.485,47.375,0.19590509,0.034757449,0.712193355,2017,77,3.80666256,2.944438934
367,0.334591031,1.95678103,11.41093731,3.084002328,86.99435122,0.325516009,0.030942817,99.64,14.47303009,6.118097305,0.479400754,0.012061817,46.84,48.46,0.175849524,0.039692532,0.724969902,2018,77,3.970291853,2.944438934
368,0.360166585,1.98184669,11.53852463,3.197376586,86.32517969,0.301146861,0.041956889,100,14.5284605,6.118097305,0.477611929,0.010284665,51.1,44.63,0.164561921,0.040086269,0.692112492,2019,77,3.988984108,3.401197433
369,0.351271988,1.916709185,11.46770859,3.680152109,88.22810105,0.35369572,0.054435015,100.17,14.626441,6.118097305,0.476722538,0.011373001,49.61,46.02,0.173790468,0.04026481,0.734241893,2020,77,3.433987141,3.135494232
370,0.421974635,0.903119028,10.25818539,1.90843617,95.88706643,0.003026677,0.001942405,45,13.28787804,5.236442089,0.229445502,0.010074013,38.23,47.46,0.17569983,0.005148156,0.772583853,2016,78,0,0.693147182
371,0.400368189,0.949545503,10.25294685,2.041405944,95.88706643,0.004452339,0.00242891,87.96,13.5410738,5.241746902,0.229885057,0.008193363,34.35,52.25,0.170481053,0.010691892,0.793347336,2017,78,1.098612309,1.098612309
372,0.40903598,1.12091589,10.32380867,2.066650679,86.90219083,0.003570482,0.002466325,99.3,13.80545998,5.247024059,0.229007632,0.009305345,30.47,57.04,0.165949476,0.012039985,0.812561337,2018,78,1.791759491,1.791759491
373,0.394438828,1.366694808,10.38754845,2.090309091,90.71358303,0.006370625,0.002776465,95,13.95527267,5.25227356,0.229007632,0.005777675,27.72,58.37,0.175079071,0.018184486,0.806120532,2019,78,2.197224617,1.945910096
374,0.386522055,1.223194122,10.50136185,2.281047129,89.02223503,0.008654306,0.003042865,90.79,14.05845642,5.25227356,0.23010546,0.005743982,28.59,55.86,0.183578651,0.026659299,0.823785885,2020,78,1.945910096,1.791759491
375,0.26778633,1.358485699,10.94128799,1.527596363,87.423586,0.093774166,0.027541558,97.3,13.36922359,6.331501961,0.584639907,0.00868223,42.86,45.93,0.153687045,0.023513572,0.802612082,2015,79,2.079441547,1.098612309
376,0.292733201,1.731138587,11.04205704,1.761882907,85.18329337,0.07636444,0.025308514,80,13.91987038,6.331501961,0.580985904,0.01051868,41.61,47.74,0.160982067,0.019215256,0.831753806,2016,79,2.833213329,1.791759491
377,0.301083839,1.718850136,11.12973022,1.871477234,85.18329337,0.094029376,0.023897578,93.55,14.19394684,6.331501961,0.588235319,0.010560816,41.745,47.95,0.189454892,0.021535261,0.862391638,2017,79,3.401197433,2.302585125
378,0.408929334,1.632123232,11.20100498,1.927509642,84.46797242,0.091713933,0.021721977,98.2,14.2342205,6.331501961,0.588235319,0.016008538,41.88,48.16,0.163962621,0.019207606,0.888322666,2018,79,3.367295742,2.833213329
379,0.482133967,1.939585686,11.37947369,2.355972919,84.26871029,0.085560248,0.015679402,94.51,14.47303009,6.331501961,0.591928244,0.011908444,40.52,49.29,0.152895322,0.014729495,0.959741217,2020,79,2.833213329,3.178053856
380,0.275067406,0.945086896,10.50306511,2.649846058,80.39586349,0.050975632,0.05385107,95.39,12.94801044,6.675823212,0.571428597,0.00718735,56.34,35.95,0.179817238,0.006761749,1.200052513,2016,80,1.609437943,1.386294365
381,0.293718678,1.197558522,10.63729668,2.543254129,80.39586349,0.044433524,0.049781564,92.96,13.1615839,6.675823212,0.571428597,0.006362059,55.575,37.255,0.165277901,0.010383338,1.112489526,2017,80,2.302585125,1.386294365
382,0.302099368,1.173122644,10.69108105,2.448779738,85.80427499,0.048030522,0.017260355,94.55,13.32121468,6.677083492,0.568807364,0.008494072,54.81,38.56,0.179757662,0.006317295,1.041471992,2018,80,2.197224617,1.791759491
383,0.29008671,1.070954442,10.77172184,2.458992764,83.02271255,0.052129499,0.018417971,93.35,13.41503334,6.678342342,0.566210032,0.005263158,42.73,50.51,0.172858037,0.004376106,0.982959926,2019,80,2.484906673,1.945910096
384,0.291829333,1.644584894,10.94484138,2.636824218,81.55863364,0.062377122,0.019641825,93.72,13.50762558,6.678342342,0.566210032,0.005479936,41.73,51.12,0.191935721,0.013809786,0.976955853,2020,80,1.945910096,1.791759491
385,0.199646127,1.282065988,10.41514301,2.69217643,87.37616819,0.034783472,0.015638748,89.1,12.82125854,6.848005295,0.813475788,0.008729612,57.42,33.78,0.136267514,0.015994843,0.956866852,2014,81,1.945910096,2.397895336
386,0.216110157,1.383839369,10.18104362,2.63260111,85.82815521,0.022961415,0.014375163,86.1,13.01700306,6.858564854,0.804224193,0.007310589,48.09,39.53,0.152534498,0.01522621,1.020689788,2015,81,1.945910096,2.302585125
387,0.236137847,1.565905571,10.23960304,3.055224651,85.97667752,0.018977124,0.015366667,81.43,13.28787804,6.858564854,0.50899744,0.010561521,47.17,40.55,0.171151037,0.013395773,0.99077834,2016,81,2.564949274,2.197224617
388,0.247216623,1.567285061,10.32679272,3.190660927,85.97667752,0.01905786,0.015194702,84.41,13.42984772,6.858564854,0.507692337,0.010565338,46.87,41.59,0.191483041,0.015191862,0.944309266,2017,81,2.944438934,2.397895336
389,0.256011768,1.859124303,10.38859558,3.096306965,72.0730146,0.027985283,0.016655808,85.49,13.59236717,6.858564854,0.507692337,0.009081003,46.57,42.63,0.185476865,0.01674551,0.904788943,2018,81,3.33220458,2.77258873
390,0.254203212,2.006950378,10.52244949,2.868978627,70.58993132,0.031742747,0.016564917,84.76,13.67624855,6.858564854,0.50639385,0.007907133,40.71,49.27,0.18282681,0.019181629,0.818386574,2019,81,3.367295742,2.890371799
391,0.272631665,1.704206586,10.68182564,3.049241436,72.03676087,0.039657741,0.017393611,85.25,13.77988338,6.858564854,0.507042229,0.005281941,39.34,50.04,0.167662825,0.013831329,0.819637173,2020,81,2.995732307,2.484906673
392,0.251237945,0.355015695,9.785098076,1.781280102,59.66632107,0.024895962,0.003136686,92.33,13.23569202,6.063785076,0.211943477,0.006444906,39.12,34.11,0.200577888,0.016411846,1.024782335,2013,82,0,0
393,0.227950302,0.68692416,10.13705635,2.086015957,95.35128476,0.025474189,0.004059018,90.35,13.56704903,6.054439545,0.213589102,0.008577195,38.91,37.2,0.206772643,0.016883522,1.232287131,2015,82,0.693147182,0
